,aband,answered,max_wait,med_wait,service,wait
0,0.07071894028415768,8686,300.9075868582295,39.358469317181516,1532.7646568304385,51.311410958135475
1,0.070748730964467,8772,446.8871865153342,37.007319980817556,1507.8683526213897,48.269585496068
2,0.08732424146315679,8631,384.11862053906225,41.25161365608892,1506.514519836824,54.7543134591981
